length,dia,pre,mass,quality,enthalpy,temp,outcome
0.0152,2.456,5011,3010,0.531,-786.609,264.08,378.8
0.0152,2.456,5001,2900,0.415,-485.282,263.96,849
0.0152,2.456,5001,2840,0.342,-213.13,263.96,1501
0.0152,2.456,5011,2930,0.335,-168.793,264.08,1702
0.0152,2.456,4992,3010,0.233,113.171,240.68,2302
0.0152,2.456,4992,3010,0.232,113.171,240.68,2297
0.0152,2.456,4992,2960,0.186,196.819,222.82,2329
0.0152,2.456,5041,2950,0.184,191.492,224.63,2279
0.0152,2.456,5011,3580,0.314,-160.599,264.08,1938
0.0152,2.456,5011,3770,0.174,122.908,238.89,2297
0.0152,2.456,5011,3760,0.171,113.075,240.96,2370
0.0152,2.456,5011,3890,0.099,232.705,215.26,2381
0.0152,1.627,5001,2190,0.566,-816.454,263.96,560
0.0152,1.627,4992,2160,0.472,-593.738,263.84,906
0.0152,1.627,5001,2170,0.394,-336.09,263.96,1563
0.0152,1.627,5001,2170,0.376,-296.743,263.96,1610
0.0152,1.627,5011,2180,0.343,-183.542,264.08,1924
0.0152,1.627,5090,2140,0.252,88.194,247.17,2503
0.0152,1.627,5050,2190,0.147,299.386,201.05,2776
0.0152,1.627,5050,2190,0.149,292.842,202.51,2768
0.0152,1.627,5060,2170,0.187,215.859,219.61,2652
0.0152,1.627,5060,2180,0.176,233.847,215.68,2670
0.0152,1.627,4992,2890,0.462,-641.303,263.84,756
0.0152,1.627,5021,2790,0.333,-265.368,264.2,1802
0.0152,1.627,4992,2870,0.315,-250.945,263.84,1805
0.0152,1.627,5099,3820,0.077,177.945,228.34,2699
0.0152,1.627,5041,3830,0.021,328.974,194.29,3254
0.0152,1.627,5001,2160,0.543,-785.304,263.96,509
0.0152,1.627,5001,2110,0.55,-795.141,263.96,501
0.0152,1.627,5001,2150,0.474,-608.242,263.96,819
0.0152,1.627,5021,2210,0.419,-463.575,264.2,1144
0.0152,1.627,5021,2100,0.375,-257.178,264.2,1740
0.00394,3.12,2687,844,0.926,746,55.34,648
0.00394,3.12,2687,852,0.915,743,56.06,648
0.00394,3.12,2246,896,0.859,687,58.99,647
0.00394,3.12,1853,956,0.801,632,61.51,651
0.00394,3.12,1677,986,0.773,608,61.95,652
0.00394,3.12,1451,1025,0.741,576,62.18,654
0.00394,3.12,1304,1081,0.696,549,63.34,655
0.00394,3.12,1255,1092,0.688,537,64.34,654
0.00394,3.12,1079,1182,0.633,488,68.88,655
0.00394,3.12,922,1271,0.574,475,64.82,657
0.00394,3.12,794,1320,0.555,442,66.13,658
0.00394,3.12,3119,842,0.922,767,59.48,641
0.00394,3.12,2687,846,0.922,736,57.74,645
0.00394,3.12,1961,914,0.846,662,57.4,653
0.00394,3.12,1775,955,0.803,633,58.97,654
0.00394,3.12,873,1232,0.6,481,60.95,662
0.00394,3.12,1108,553,0.94,535,58.89,421
0.00394,3.12,853,568,0.917,486,58.74,422
0.00394,3.12,2236,522,0.977,716,51.79,418
0.00394,3.12,2138,522,0.98,706,51.66,419
0.00394,2.08,3658,900,0.842,844,51.34,984
0.00394,2.08,3256,915,0.829,818,49.99,991
0.00394,2.08,2805,942,0.806,775,51,997
0.00394,2.08,2452,964,0.796,746,49.92,1010
0.00394,2.08,2216,997,0.764,719,50.57,1013
0.00394,2.08,2108,1025,0.739,703,51.58,1015
0.00394,2.08,1991,1040,0.73,686,52.49,1017
0.00394,2.08,1883,1075,0.703,663,54.96,1018
0.00394,2.08,1765,1096,0.688,648,55.08,1020
0.00394,2.08,1667,1147,0.649,631,56.14,1021
0.00394,2.08,1481,1219,0.603,598,57.95,1023
0.00394,2.08,932,1414,0.423,634,27.26,998
0.00394,2.08,3275,942,0.827,781,59.22,1001
0.00394,2.08,2854,952,0.825,745,59.24,1008
0.00394,2.08,2481,1000,0.779,708,59.71,1014
0.00394,2.08,2138,1054,0.731,672,59.79,1019
0.00394,2.08,1706,1152,0.657,617,60.7,1025
0.00394,2.08,1510,1213,0.615,592,60.37,1027
0.00394,2.08,1314,1280,0.578,562,60.61,1030
0.00394,2.08,3040,666,0.902,766,58.11,751
0.00394,2.08,2089,701,0.877,674,58.02,771
0.00394,2.08,1873,714,0.864,649,58.02,775
0.00394,2.08,1863,714,0.852,650,57.49,768
0.00394,2.08,1255,783,0.777,566,57.41,779
0.00394,2.08,941,882,0.678,504,58.8,783
0.00394,2.08,804,943,0.624,474,59.03,782
0.00394,2.08,657,1001,0.587,436,59.57,783
0.00394,2.08,569,1036,0.568,409,60.19,784
0.00394,2.08,3589,663,0.889,809,58.46,741
0.00394,2.08,3315,663,0.902,786,58.8,747
0.00394,2.08,2726,678,0.896,738,58.13,760
0.00394,2.08,1981,701,0.886,663,57.72,776
0.00394,2.08,1706,719,0.868,627,58.31,781
0.00394,2.08,1422,748,0.819,587,58.54,775
0.00394,2.08,1245,782,0.777,564,57.5,778
0.00394,2.08,1000,848,0.709,517,58.45,781
0.00394,2.08,873,882,0.679,493,58.09,783
0.00394,2.08,3442,1493,0.669,835,49.5,1421
0.00394,2.08,3011,1563,0.634,797,50.09,1431
0.00394,2.08,2834,1569,0.625,783,49.71,1421
0.00394,2.08,2697,1611,0.607,764,51.26,1425
0.00394,2.08,2354,1681,0.578,728,51.86,1432
0.00394,2.08,2010,1894,0.486,686,53.01,1438
0.00394,2.08,3501,1540,0.651,816,55.16,1426
0.00394,2.08,2834,1653,0.598,760,55.22,1441
0.00394,2.08,2432,1729,0.568,729,53.52,1454
0.00394,2.08,2177,1844,0.526,682,58.42,1455
0.00394,1.04,3658,861,0.772,814,58.52,1758
0.00394,1.04,3138,871,0.773,773,58.43,1774
0.00394,1.04,2736,892,0.766,719,62.89,1783
0.00394,1.04,2236,929,0.716,687,58.73,1779
0.00394,1.04,2059,956,0.69,671,57.93,1784
0.00394,1.04,1383,1128,0.568,580,58.83,1808
0.00394,1.04,1324,1128,0.571,569,59.3,1808
0.00394,1.04,1206,1157,0.56,542,61.23,1811
0.00394,1.04,3472,861,0.758,794,59.88,1731
0.00394,1.04,2942,874,0.754,750,59.91,1744
0.00394,1.04,2579,896,0.736,717,59.84,1752
0.00394,1.04,2138,939,0.705,670,60.27,1771
0.00394,1.04,1893,988,0.662,643,60.03,1778
0.00394,1.04,1677,1021,0.634,614,60.52,1774
0.00394,1.04,1442,1046,0.622,582,60.43,1780
0.00394,1.04,3766,684,0.836,885,43.45,1510
0.00394,1.04,3413,706,0.808,855,44.16,1522
0.00394,1.04,3148,713,0.805,833,44.26,1530
0.00394,1.04,2462,732,0.795,770,44.41,1549
0.00394,1.04,2256,755,0.77,743,45.83,1556
0.00394,1.04,2050,767,0.761,719,46.2,1564
0.00394,1.04,1824,775,0.76,692,46.3,1572
0.00394,1.04,1579,805,0.725,656,47.34,1570
0.00394,1.04,1294,853,0.68,614,47.41,1579
0.00394,1.04,1147,913,0.633,570,52.15,1582
0.00394,1.04,3472,701,0.816,820,53.66,1494
0.00394,1.04,2560,732,0.795,742,53.41,1524
0.00394,1.04,2001,769,0.762,680,54.2,1543
0.00394,1.04,1412,857,0.677,597,55.79,1560
0.00394,1.04,1118,954,0.596,545,56.92,1568
0.00776,3.12,3717,626,0.878,599,110.84,826
0.00776,3.12,3442,645,0.863,548,117.9,828
0.00776,3.12,3275,659,0.844,531,118.75,830
0.00776,3.12,3197,668,0.848,496,125.49,832
0.00776,3.12,2687,679,0.817,503,113.24,840
0.00776,3.12,1863,854,0.639,384,120.77,850
0.00777,3.12,1510,1010,0.539,315,126.18,858
0.00777,3.12,1400,1083,0.494,294,127.37,852
0.00777,3.12,1317,1146,0.468,275,128.87,855
0.00777,3.12,1227,1231,0.431,259,129.25,855
0.00777,3.12,1131,1296,0.412,241,129.66,858
0.00777,3.12,1089,1337,0.4,234,129.56,861
0.00777,3.12,1048,1380,0.384,231,128.51,861
0.00777,3.12,1027,1408,0.375,228,128.3,861
0.00777,3.12,1014,1416,0.371,230,127.25,861
0.00776,3.12,3266,385,0.97,605,101.04,556
0.00776,3.12,2981,389,0.962,580,101.27,558
0.00776,3.12,2756,391,0.963,555,102.43,560
0.00776,3.12,2236,406,0.944,479,108.3,565
0.00776,3.12,2059,412,0.942,437,113.66,566
0.00776,3.12,1883,416,0.94,413,114.49,569
0.00776,3.12,1775,433,0.902,392,116.32,570
0.00776,3.12,1746,429,0.916,385,117.11,571
0.00776,3.12,1530,450,0.871,339,121.19,568
0.00776,3.12,1363,465,0.846,314,121.35,571
0.00776,3.12,1118,531,0.736,263,123.95,572
0.00776,3.12,1069,554,0.707,250,124.95,574
0.00776,3.12,1040,579,0.673,241,125.81,573
0.00776,3.12,1000,596,0.654,229,126.86,573
0.00776,3.12,902,654,0.586,226,122.99,575
0.00776,3.12,785,744,0.521,181,127.58,577
0.00776,3.12,3226,425,0.97,352,159.68,548
0.00776,3.12,2775,433,0.961,304,161.71,551
0.00776,3.12,2599,448,0.943,257,168.74,552
0.00776,3.12,2432,448,0.948,241,168.65,554
0.00776,3.12,2295,456,0.935,220,170.25,555
0.00776,3.12,2226,454,0.946,204,172.25,556
0.00776,3.12,2040,473,0.913,178,173.51,558
0.00776,3.12,1932,475,0.905,177,170.88,559
0.00776,3.12,1814,482,0.896,162,171.05,561
0.00776,3.12,1677,501,0.862,150,169.81,563
0.00776,3.12,3511,241,0.976,520,125.78,334
0.00776,3.12,3217,245,0.96,502,124.46,336
0.00776,3.12,2579,249,0.946,464,120.04,340
0.00776,3.12,2471,254,0.93,441,122.97,340
0.00776,3.12,2010,249,0.966,392,122.96,343
0.00776,3.12,1510,256,0.968,306,128.3,348
0.00776,3.12,1089,266,0.96,220,132.84,354
0.00776,3.12,892,281,0.927,168,136.12,358
0.00776,3.12,657,290,0.892,165,123.96,363
0.00776,3.12,647,292,0.885,163,123.81,363
0.00776,3.12,559,300,0.868,146,121.98,366
0.00776,3.12,510,315,0.814,136,120.77,362
0.00776,3.12,461,323,0.79,135,117.17,363
0.00776,3.12,422,336,0.758,130,115.05,364
0.00776,3.12,392,349,0.72,145,108.8,365
0.00776,2.08,3844,592,0.849,602,112.36,1141
0.00776,2.08,3442,611,0.819,574,111.75,1147
0.00776,2.08,2873,626,0.81,522,112.77,1158
0.00776,2.08,2442,649,0.787,481,112.85,1169
0.00776,2.08,1363,878,0.585,316,120.88,1199
0.00776,2.08,1187,969,0.531,279,122.98,1205
0.00776,2.08,1363,878,0.588,311,122.06,1199
0.00776,2.08,1618,808,0.64,345,122.61,1192
0.00776,2.08,1500,842,0.613,329,122.55,1194
0.00776,2.08,1285,926,0.559,289,124.39,1202
0.00776,2.08,1108,1029,0.505,250,126.59,1208
0.00776,2.08,1010,1095,0.474,232,126.6,1212
0.00776,2.08,902,1162,0.448,211,126.51,1214
0.00776,2.08,814,1233,0.423,191,126.77,1213
0.00776,2.08,765,1270,0.409,187,125.08,1215
0.00776,2.08,745,1277,0.405,187,123.97,1215
0.00776,2.08,4089,588,0.865,621,112.03,1150
0.00776,2.08,4040,585,0.872,619,111.69,1151
0.00776,2.08,3638,615,0.825,581,113.69,1157
0.00776,2.08,3246,603,0.867,535,117.24,1165
0.00776,2.08,2481,687,0.769,426,126.74,1180
0.00776,2.08,2638,700,0.765,404,135.48,1176
0.00776,2.08,3070,632,0.871,424,139.88,1168
0.00776,2.08,2020,757,0.736,303,144.1,1194
0.00776,2.08,2226,727,0.766,311,147.54,1180
0.00776,2.08,3776,579,0.848,662,96.93,1150
0.00776,2.08,3491,603,0.81,631,99.14,1153
0.00776,2.08,3697,581,0.851,648,98.85,1151
0.00776,2.08,2991,600,0.844,565,105.04,1163
0.00776,2.08,3295,600,0.838,585,106.35,1157
0.00776,2.08,3491,600,0.834,599,106.74,1153
0.00776,2.08,3020,619,0.812,559,107.06,1163
0.00776,2.08,2736,623,0.826,512,112.19,1169
0.00776,2.08,2805,628,0.834,486,119.83,1169
0.00776,2.08,2432,653,0.815,426,125.59,1176
0.00776,2.08,2324,664,0.804,411,126.53,1178
0.00776,2.08,1844,761,0.704,338,131.05,1192
0.00776,2.08,1589,844,0.636,293,133.91,1199
0.00776,2.08,1648,844,0.642,284,137.87,1197
0.00776,2.08,1393,952,0.568,247,138.15,1206
0.00776,2.08,1245,1047,0.521,209,141.64,1210
0.00776,2.08,3933,463,0.887,646,103.46,937
0.00776,2.08,3256,482,0.859,587,105.12,948
0.00776,2.08,2864,480,0.874,551,105.7,953
0.00776,2.08,2569,482,0.88,521,106.33,959
0.00776,2.08,2167,484,0.885,463,110.33,956
0.00776,2.08,1687,531,0.816,385,115.32,967
0.00776,2.08,1294,615,0.707,307,120.49,976
0.00776,2.08,1079,691,0.633,258,123.49,983
0.00776,2.08,804,838,0.518,177,129.54,966
0.00776,2.08,775,886,0.488,170,129.62,967
0.00776,2.08,696,1080,0.387,160,127.49,967
0.00776,2.08,667,1089,0.37,188,119.16,968
0.00776,2.08,3521,476,0.877,642,97.08,966
0.00776,2.08,2864,476,0.902,579,99.06,980
0.00776,2.08,2707,482,0.892,565,98.98,984
0.00776,2.08,2560,489,0.886,547,99.95,990
0.00776,2.08,2207,495,0.883,507,100.92,995
0.00776,2.08,1952,512,0.855,475,101.74,1000
0.00776,2.08,2393,497,0.88,511,104.57,991
0.00776,2.08,2530,486,0.903,526,104.24,990
0.00776,2.08,2354,495,0.874,490,108.61,974
0.00776,2.08,2138,516,0.839,464,109.34,980
0.00776,2.08,1952,525,0.829,438,110.51,983
0.00776,2.08,1834,531,0.824,423,110.72,987
0.00776,2.08,1697,544,0.809,396,113.03,990
0.00776,2.08,1608,560,0.784,385,112.85,992
0.00776,2.08,1520,586,0.75,365,114.72,996
0.00776,2.08,1314,640,0.692,314,119.58,1000
0.00776,2.08,1059,751,0.586,259,122.4,1004
0.00776,2.08,990,782,0.561,242,123.35,1001
0.00776,2.08,3923,332,0.921,681,94.97,701
0.00776,2.08,3128,334,0.94,620,94.75,715
0.00776,2.08,2883,343,0.919,596,95.42,721
0.00776,2.08,2707,340,0.933,585,94.23,724
0.00776,2.08,1873,349,0.941,481,98.09,739
0.00776,2.08,1726,355,0.93,457,99.46,742
0.00776,2.08,1324,372,0.871,388,102.44,729
0.00776,2.08,1628,362,0.897,417,105.91,725
0.00776,2.08,1451,385,0.883,303,127.02,727
0.00776,2.08,1118,402,0.818,323,109.79,733
0.00776,2.08,1344,376,0.874,365,108.62,730
0.00776,2.08,1118,406,0.809,322,110.02,733
0.00776,2.08,981,431,0.768,283,113.27,736
0.00776,2.08,912,450,0.735,266,114.04,737
0.00776,2.08,873,461,0.72,252,115.42,738
0.00776,2.08,785,531,0.637,196,124.05,743
0.00776,2.08,706,554,0.615,171,125.49,744
0.00776,2.08,2462,355,0.92,534,100.76,738
0.00776,2.08,2334,355,0.926,522,100.53,741
0.00776,2.08,1746,366,0.924,437,104.81,753
0.00776,2.08,1255,395,0.858,368,104.59,760
0.00776,2.08,1118,406,0.818,333,107.42,744
0.00776,2.08,1010,423,0.787,307,108.91,746
0.00776,2.08,2824,279,0.925,602,92.73,592
0.00776,2.08,2579,277,0.945,573,94.2,595
0.00776,2.08,2265,277,0.954,542,94.07,599
0.00776,2.08,1952,277,0.966,501,95.57,602
0.00776,2.08,1559,279,0.956,450,95.86,599
0.00776,2.08,1402,281,0.963,413,99.32,602
0.00776,2.08,1187,290,0.937,372,100.99,604
0.00776,2.08,1079,288,0.958,335,105.3,605
0.00776,2.08,892,306,0.901,298,105.49,607
0.00776,2.08,814,326,0.852,242,114.76,603
0.00776,2.08,804,321,0.865,246,113.28,603
0.00776,2.08,745,324,0.86,230,113.83,604
0.00776,2.08,667,345,0.81,203,115.62,605
0.00776,2.08,628,361,0.756,196,114.82,595
0.00776,1.04,3678,222,0.858,755,73,930
0.00776,1.04,2648,220,0.905,668,73.12,952
0.00776,1.04,2285,220,0.919,623,75.27,957
0.00776,1.04,2001,233,0.864,591,75.48,966
0.00776,1.04,1746,239,0.852,549,78.16,973
0.00776,1.04,1461,241,0.858,505,79.48,979
0.00776,1.04,1049,256,0.818,431,81.18,989
0.00776,1.04,824,268,0.796,343,91.34,984
0.00776,1.04,892,262,0.826,352,92.67,992
0.00776,1.04,3148,325,0.865,654,87.06,1330
0.00776,1.04,2903,325,0.87,640,85.36,1338
0.00776,1.04,2246,332,0.875,562,88.83,1358
0.00776,1.04,1844,345,0.858,497,93.45,1372
0.00776,1.04,1393,365,0.82,431,94.72,1387
0.00776,1.04,1294,386,0.773,403,97.76,1387
0.00776,1.04,1147,391,0.765,384,96.52,1391
0.00993,3.12,3933,274,0.922,618,110.11,480
0.00993,3.12,3589,277,0.924,562,117.3,479
0.00993,3.12,3207,274,0.944,535,116.48,482
0.00993,3.12,2805,279,0.943,478,121.72,485
0.00993,3.12,2481,280,0.941,423,127.45,480
0.00993,3.12,2265,280,0.967,369,134.95,483
0.00993,3.12,1677,283,0.984,275,140.87,488
0.00993,3.12,745,276,0.939,324,91.54,495
0.00993,3.12,647,282,0.958,215,111.54,494
0.00993,3.12,500,298,0.866,285,84.7,500
0.00993,3.12,471,296,0.857,302,78.35,498
0.00993,3.12,3815,442,0.909,614,109.01,768
0.00993,3.12,3413,446,0.926,564,113.57,778
0.00993,3.12,3079,450,0.924,513,119.14,775
0.00993,3.12,2599,478,0.892,435,127.32,786
0.00993,3.12,2010,456,0.883,462,106.42,772
0.00993,3.12,1667,473,0.869,406,109.74,782
0.00993,3.12,1412,503,0.798,399,102.99,784
0.00993,3.12,981,595,0.696,271,116.1,792
0.00993,3.12,804,672,0.627,217,120.13,802
0.00993,3.12,647,711,0.6,177,120.51,804
0.00993,3.12,3668,521,0.924,508,131.45,876
0.00993,3.12,3158,531,0.937,436,138.81,889
0.00993,3.12,2579,575,0.888,358,144.91,908
0.00993,3.12,2295,582,0.882,313,148.77,904
0.00993,3.12,1961,620,0.817,291,145.31,906
0.00993,3.12,2118,600,0.842,317,143.41,905
0.00993,3.12,1746,593,0.846,332,129.6,921
0.00993,3.12,1442,648,0.762,277,132.82,910
0.00993,3.12,1255,694,0.713,241,134.54,911
0.00993,3.12,1010,820,0.599,188,136.92,909
0.00993,3.12,1236,163,0.929,352,107.65,284
0.00993,3.12,1079,162,0.942,295,114.76,281
0.00993,3.12,902,160,0.969,249,117.56,282
0.00993,3.12,824,160,0.973,220,120.47,281
0.00993,2.08,922,524,0.656,413,79.61,1089
0.00993,2.08,834,562,0.668,263,110.84,1090
0.00993,2.08,726,620,0.545,355,83.07,1093
0.00993,2.08,667,663,0.511,334,84.54,1102
0.00993,2.08,628,685,0.495,316,86.36,1099
0.00993,2.08,530,730,0.457,281,87.91,1080
0.00993,2.08,481,729,0.443,300,79.63,1075
0.00993,2.08,3687,393,0.934,648,98.67,1065
0.00993,2.08,3217,398,0.931,576,106.97,1059
0.00993,2.08,2873,405,0.921,541,108.27,1065
0.00993,2.08,2550,409,0.924,491,113,1067
0.00993,2.08,2520,412,0.923,479,115.14,1069
0.00993,2.08,2099,422,0.913,414,120.14,1072
0.00993,2.08,1863,430,0.897,375,122.89,1068
0.00993,2.08,3864,291,0.922,519,132.29,732
0.00993,2.08,3570,295,0.91,474,137.67,726
0.00993,2.08,3374,295,0.925,447,140.38,731
0.00993,2.08,3128,287,0.969,401,146.4,729
0.00993,2.08,2795,290,0.947,348,151.95,714
0.00993,2.08,2363,294,0.958,289,155.97,724
0.00993,2.08,2059,296,0.959,250,157.44,726
0.00993,2.08,1775,296,0.979,208,159.35,735
0.00993,2.08,1481,315,0.944,165,160.2,753
0.00993,2.08,1657,310,0.949,191,159.77,747
0.00993,2.08,1442,323,0.912,161,159.82,748
0.00993,2.08,1363,295,0.937,297,125.36,752
0.00993,2.08,1040,321,0.864,247,124.4,759
0.00993,2.08,1196,314,0.888,277,123.8,764
0.00993,2.08,932,337,0.821,227,124.19,760
0.00993,2.08,853,349,0.8,203,125.96,763
0.00993,2.08,637,402,0.732,144,127.64,798
0.00993,2.08,549,448,0.63,123,126.69,772
0.00993,2.08,412,548,0.505,112,118.42,776
0.00993,2.08,3795,213,0.901,547,124.5,535
0.00993,2.08,3403,216,0.907,503,127.78,541
0.00993,2.08,2981,217,0.898,465,128.46,538
0.00993,2.08,2432,215,0.932,373,138.04,537
0.00993,2.08,2059,215,0.946,324,140.23,540
0.00993,2.08,1706,212,0.976,276,141.52,544
0.00993,2.08,1089,216,0.978,159,147.09,545
0.00993,2.08,667,224,0.9,272,99.28,571
0.00993,2.08,588,225,0.905,246,100.34,573
0.00993,2.08,569,225,0.912,245,99.27,578
0.00993,2.08,490,231,0.883,230,97,577
0.00993,2.08,431,239,0.855,203,98.55,576
0.00993,2.08,363,265,0.776,173,99.39,581
0.00993,2.08,235,321,0.626,164,86.56,587
0.00993,2.08,3668,435,0.915,629,102.85,1152
0.00993,2.08,3393,438,0.919,595,105.85,1157
0.00993,2.08,3030,445,0.914,545,110.58,1159
0.00993,2.08,2383,465,0.89,456,117.35,1166
0.00993,2.08,2118,470,0.886,402,123.47,1158
0.00993,2.08,1765,504,0.838,339,128.52,1169
0.00993,2.08,1706,533,0.794,316,132.15,1171
0.00993,2.08,1383,562,0.762,257,135.46,1173
0.00993,2.08,1157,650,0.667,195,141.48,1181
0.00993,2.08,1108,663,0.654,193,139.96,1185
0.00993,2.08,1089,673,0.643,187,140.57,1183
0.00993,2.08,1049,679,0.635,184,139.57,1180
0.00993,2.08,1000,688,0.625,176,139.28,1177
0.00993,2.08,971,698,0.614,175,138.21,1177
0.00993,2.08,843,704,0.613,163,134.84,1187
0.00993,2.08,608,857,0.469,178,117.77,1180
0.00993,1.04,3697,190,0.851,611,107.64,947
0.00993,1.04,2893,188,0.896,493,120.04,946
0.00993,1.04,3070,192,0.886,493,123.68,952
0.00993,1.04,2726,201,0.84,457,124.96,952
0.00993,1.04,2412,200,0.859,407,129.59,952
0.00993,1.04,2265,203,0.861,392,129.55,966
0.00993,1.04,2079,203,0.872,365,131.15,971
0.00993,1.04,1863,207,0.865,326,134.41,974
0.00993,1.04,1697,204,0.893,293,137.27,978
0.00993,1.04,1589,206,0.897,271,139.07,986
0.00993,1.04,1481,206,0.906,246,141.39,988
0.00993,1.04,1344,204,0.925,228,140.86,996
0.00993,1.04,1245,206,0.917,202,143.28,991
0.00993,1.04,1167,206,0.92,190,143.05,993
0.00993,1.04,3070,202,0.868,541,112.34,1009
0.00993,1.04,2766,208,0.838,514,112.37,1010
0.00993,1.04,1108,218,0.867,257,124.95,1035
0.00993,1.04,1030,220,0.875,231,127.72,1044
0.00993,1.04,2462,209,0.835,480,113.56,1007
0.00993,1.04,2118,209,0.851,439,114.74,1016
0.00993,1.04,1824,213,0.839,396,116.81,1015
0.00993,1.04,1667,213,0.861,367,118.96,1029
0.00993,1.04,1285,217,0.85,303,121.09,1025
0.00993,1.04,3413,201,0.868,614,101.72,1027
0.00993,1.04,3020,202,0.866,588,100.17,1032
0.00993,1.04,2628,203,0.863,561,98.17,1036
0.00993,1.04,2236,207,0.859,512,100.47,1044
0.00993,1.04,1912,209,0.857,473,101.1,1047
0.00993,1.04,1618,214,0.841,434,101.56,1051
0.00993,1.04,1353,212,0.865,401,100.41,1062
0.00996,0.96,2010,252,0.865,681,54.21,1510
0.00996,0.96,814,318,0.657,521,48.32,1535
0.00996,0.96,912,183,0.815,575,40.41,1057
0.00996,0.96,2981,179,0.88,855,35.57,1130
0.00996,0.96,2491,181,0.901,807,36.23,1157
0.00996,0.96,2275,183,0.877,786,36.01,1150
0.00996,0.96,2138,177,0.87,758,39.2,1098
0.00996,0.96,2050,175,0.883,756,37.34,1097
0.00996,0.96,1853,177,0.86,728,38.53,1083
0.00996,0.96,1481,175,0.856,674,39.76,1060
0.00996,0.96,1353,173,0.857,659,38.83,1048
0.00996,0.96,1255,174,0.859,639,39.94,1055
0.00996,0.96,1187,173,0.865,628,39.9,1055
0.00996,0.96,1079,174,0.863,610,39.7,1055
0.00996,0.96,1010,183,0.851,590,41.44,1090
0.00996,0.96,1000,183,0.842,583,42.66,1082
0.00996,0.96,961,181,0.84,585,40.37,1069
0.00996,0.96,912,181,0.819,574,40.65,1051
0.00996,0.96,912,183,0.815,575,40.41,1057
0.00996,0.96,873,183,0.817,576,38.23,1063
0.00996,0.96,804,203,0.749,540,43.24,1090
0.00996,0.96,628,194,0.76,576,24.22,1082
0.00996,0.96,628,201,0.757,506,40.97,1083
0.00996,0.96,520,203,0.739,478,40.12,1071
0.00996,0.96,2422,270,0.777,784,40.1,1555
0.00996,0.96,2285,277,0.754,766,41.05,1555
0.00996,0.96,2118,278,0.758,745,41.79,1562
0.00996,0.96,1981,278,0.755,727,42.4,1552
0.00996,0.96,1746,279,0.751,693,43.73,1542
0.00996,0.96,1579,282,0.741,662,45.91,1535
0.00996,0.96,1383,290,0.715,631,46.62,1528
0.00996,0.96,1216,292,0.72,605,46.56,1536
0.00996,0.96,1049,302,0.685,569,48.21,1524
0.00996,0.96,932,308,0.678,545,48.56,1532
0.00996,0.96,814,318,0.657,517,49.28,1532
0.00996,0.96,598,341,0.607,465,48.8,1532
0.00996,0.96,549,351,0.599,433,53.03,1537
0.00996,0.96,510,351,0.596,419,53.48,1523
0.00996,0.96,471,363,0.574,408,53.03,1528
0.00996,0.96,2903,673,0.6,732,63.39,3164
0.00996,0.96,2716,684,0.628,649,79.18,3180
0.00996,0.96,2511,678,0.597,623,80.72,3025
0.00996,0.96,2275,683,0.594,590,82.89,3002
0.00996,0.96,2108,696,0.584,569,83.6,3005
0.00996,0.96,1853,715,0.564,540,83.47,2994
0.00996,0.96,1638,717,0.561,511,83.88,2962
0.00996,0.96,1549,776,0.527,538,74.57,3137
0.00996,0.96,1402,833,0.493,492,80.52,3144
0.00996,0.96,1255,908,0.467,418,92.72,3157
0.00996,0.96,912,1012,0.427,334,97.93,3149
0.00996,0.96,1030,1036,0.424,380,92.48,3307
0.00996,0.96,824,1060,0.408,312,98.7,3147
0.00996,0.96,3020,398,0.74,746,62.49,2138
0.00996,0.96,2775,381,0.768,742,58.25,2111
0.00996,0.96,2609,389,0.735,726,58.37,2086
0.00996,0.96,1471,404,0.661,606,55.7,1986
0.00996,0.96,1461,403,0.662,607,55.11,1986
0.00996,0.96,1275,407,0.655,572,56.74,1966
0.00996,0.96,1177,418,0.626,555,56.96,1951
0.00996,0.96,1059,422,0.629,526,58.93,1955
0.00996,0.96,883,443,0.6,486,60.26,1958
0.00996,0.96,736,470,0.555,456,59.54,1948
0.00996,0.96,618,493,0.529,421,60.65,1948
0.00996,0.96,441,557,0.472,349,64.64,1951
